No    ,Deprem Kodu,Olus tarihi,Olus zamani,Enlem,Boylam,Der(km),xM,MD,ML,Mw,Ms,Mb,Tip,Yer
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
2299,2.01E+13,2012-11-24,04:28.1,38.8415,43.564,5,4.5,0,4.5,,0,0,Ke,AKCIFT- (VAN) [North West  1.7 km]
2300,2.01E+13,2012-11-20,56:28.2,39.497,39.86,5,4.2,0,4.2,,0,0,Ke,ARDICLI-PULUMUR (TUNCELi) [East 2.8 km]
2301,2.01E+13,2012-11-18,44:20.0,39.51,39.8872,5,4,0,4,,0,0,Ke,PULUMUR (TUNCELI) [North West  2.7 km]
2302,2.01E+13,2012-11-14,24:28.1,35.845,29.7428,9.6,4.5,0,4.5,,0,0,Ke,AKDENiZ
2303,2.01E+13,2012-11-14,01:59.3,37.3218,37.1247,12.4,4.4,0,4.4,,0,0,Ke,EGLEN-PAZARCIK (KAHRAMANMARAS) [South West  1.1 km]
2304,2.01E+13,2012-11-13,55:49.0,37.2665,37.1003,14.8,4.9,0,4.9,,0,0,Ke,COCELLI-PAZARCIK (KAHRAMANMARAS) [South West  2.5 km]
2305,2.01E+13,2012-11-13,25:49.4,36.5287,28.2418,8.4,4,0,4,,0,0,Ke,AKDENIZ
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
2310,2.01E+13,2012-10-20,09:39.7,36.55,28.2425,2.9,4.1,0,4.1,,0,0,Ke,AKDENiZ
2311,2.01E+13,2012-10-16,25:04.5,37.3067,37.1233,10.8,4.5,0,4.5,,0,0,Ke,HANOBASI-PAZARCIK (KAHRAMANMARAS) [South West  0.3 km]
2312,2.01E+13,2012-10-16,16:02.8,37.305,37.1088,9.6,4.6,0,4.6,,0,0,Ke,ORDEKDEDE-PAZARCIK (KAHRAMANMARAS) [North East  1.0 km]
2313,2.01E+13,2012-10-09,40:59.4,35.3117,27.757,4,4,0,4,3.9,0,0,Ke,AKDENIZ
2314,2.01E+13,2012-10-05,25:28.0,39.365,33.7548,5.4,4.5,0,4.5,,0,0,Ke,KAMAN (KIRSEHiR) [North East  2.8 km]
2315,2.01E+13,2012-09-29,25:41.0,35.2818,27.8233,4.4,4.3,0,4.3,,0,0,Ke,AKDENIZ
2316,2.01E+13,2012-09-29,39:31.4,35.3117,27.8022,5,4.3,0,4.3,,0,0,Ke,AKDENIZ
,,,,,,,,,,,,,,
2318,2.01E+13,2012-09-20,47:12.3,35.1707,27.8098,7.9,4.1,0,4.1,,0,0,Ke,AKDENiZ
2319,2.01E+13,2012-09-19,15:07.1,37.3265,37.1158,9.5,4.1,0,4.1,,0,0,Ke,DEDEPASA-PAZARCIK (KAHRAMANMARAS) [South West  1.0 km]
2320,2.01E+13,2012-09-19,17:46.6,37.3203,37.1173,8.1,5.1,0,5.1,,0,0,Ke,DEDEPASA-PAZARCIK (KAHRAMANMARAS) [South West  1.5 km]
2321,2.01E+13,2012-09-16,54:15.5,37.4525,35.7538,18.7,4.7,0,4.7,,0,0,Ke,GUNERI-KOZAN (ADANA) [West 1.6 km]
2322,2.01E+13,2012-09-13,35:28.1,38.6855,27.7673,4.6,4.3,0,4.3,,0,0,Ke,BEDELLER-SARUHANLI (MANISA) [North East  2.5 km]
2323,2.01E+13,2012-09-13,42:18.9,36.9347,43.6955,5.4,4.4,0,4.4,,0,0,Ke,IRAK
2324,2.01E+13,2012-09-12,29:33.0,36.9947,43.64,5,4.3,0,4.3,,0,0,Ke,IRAK
2325,2.01E+13,2012-09-08,01:06.8,37.2872,37.0212,5,4.1,0,4.1,,0,0,Ke,AKDEMIR-PAZARCIK (KAHRAMANMARAS) [North East  1.4 km]
2326,2.01E+13,2012-09-04,04:47.6,35.223,27.9273,27.5,4.3,0,4.3,,0,0,Ke,AKDENIZ
2327,2.01E+13,2012-09-02,58:57.5,35.7777,42.782,5,4.1,0,4.1,,0,0,Ke,IRAK
2328,2.01E+13,2012-08-31,14:49.0,39.5128,40.0253,5,4.2,0,4.2,,0,0,Ke,TASLIK-PULUMUR (TUNCELi) [South West  3.8 km]
2329,2.01E+13,2012-08-27,35:08.7,38.7527,26.0598,11.2,4,0,4,,0,0,Ke,SAKIZ ADASI (EGE DENiZi)
2330,2.01E+13,2012-08-07,57:37.4,38.6867,28.0647,10.6,4.1,0,4.1,,0,0,Ke,AYANLAR-GOLMARMARA (MANiSA) [South East  2.3 km]
2331,2.01E+13,2012-08-07,17:37.8,38.6957,28.0553,9.7,4,0,4,,0,0,Ke,AYANLAR-GOLMARMARA (MANiSA) [South East  1.2 km]
2332,2.01E+13,2012-08-05,37:21.5,37.4135,42.95,8.1,5.4,0,5.4,,0,0,Ke,ORTABAG-ULUDERE (SIRNAK) [North East  3.9 km]
2333,2.01E+13,2012-08-04,23:50.7,38.6822,28.0547,8.9,4.2,0,4.2,,0,0,Ke,AYANLAR-GOLMARMARA (MANiSA) [South East  2.1 km]
2334,2.01E+13,2012-08-03,18:20.2,38.6977,28.026,7.4,4.6,0,4.6,,0,0,Ke,AYANLAR-GOLMARMARA (MANiSA) [West 1.4 km]
,,,,,,,,,,,,,,
2336,2.01E+13,2012-07-24,53:39.2,38.6748,43.4575,5,4.4,0,4.4,,0,0,Ke,DILIMLI- (VAN) [North West  0.4 km]
2337,2.01E+13,2012-07-22,26:02.7,37.542,36.3795,10.5,5,0,5,,0,0,Ke,GOKCELI-ANDIRIN (KAHRAMANMARAS) [South West  0.3 km]
2338,2.01E+13,2012-07-20,20:16.8,38.6765,43.3422,5.5,4.1,0,4.1,,0,0,Ke,GULSUNLER- (VAN) [South West  0.8 km]
2339,2.01E+13,2012-07-09,54:57.7,35.5785,29.0067,23.4,6,0,6,,0,0,Ke,AKDENiZ
2340,2.01E+13,2012-07-07,51:28.3,36.4987,26.8867,103.2,4,0,4,,0,0,Ke,ONiKi ADALAR (AKDENiZ)
2341,2.01E+13,2012-07-07,07:44.9,40.8193,30.4133,6.6,4,0,4,,0,0,Ke,KOPRUBASI-ADAPAZARI (SAKARYA) [North West  2.7 km]
2342,2.01E+13,2012-07-04,45:28.7,39.9417,27.8422,12.8,4.4,0,4.4,,0,0,Ke,DUZOBA- (BALIKESIR) [North West  3.6 km]
2343,2.01E+13,2012-06-28,39:16.2,38.7235,43.3468,5.3,4,0,4,,0,0,Ke,GOLLU- (VAN) [East 2.8 km]
2344,2.01E+13,2012-06-27,31:09.1,38.9295,43.6335,5,4,0,4,,0,0,Ke,KARAHAN-MURADIYE (VAN) [South West  3.3 km]
2345,2.01E+13,2012-06-26,34:22.0,35.3175,31.6828,9.2,4.3,0,4.3,,0,0,Ke,AKDENIZ
2346,2.01E+13,2012-06-26,11:22.7,35.1772,31.4397,21.6,4.2,0,4.2,,0,0,Ke,AKDENIZ
,,,,,,,,,,,,,,
2348,2.01E+13,2012-06-24,07:21.9,38.7495,43.6143,9.4,4.5,0,4.5,,0,0,Ke,ILIKAYNAK- (VAN) [South West  0.1 km]
2349,2.01E+13,2012-06-23,47:13.0,35.7727,31.0533,5.4,4.7,0,4.7,,0,0,Ke,AKDENIZ
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
2352,2.01E+13,2012-06-15,48:16.1,37.2948,42.3947,3.4,4.3,0,4.3,,0,0,Ke,UCAGAC-SILOPI (SIRNAK) [South East  0.3 km]
2353,2.01E+13,2012-06-14,17:44.3,38.0568,42.5547,5.8,4.2,0,4.2,,0,0,Ke,BOLUKLU-HIZAN (BiTLiS) [South 2.7 km]
2354,2.01E+13,2012-06-14,46:06.8,36.3907,29.0555,19.7,4.9,0,4.9,,0,0,Ke,BOGAZICI-FETHIYE (MUGLA) [South West  11.9 km]
2355,2.01E+13,2012-06-14,49:49.0,37.2902,42.4138,6.5,4,0,4,,0,0,Ke,UCAGAC-SILOPI (SIRNAK) [South East  2.0 km]
2356,2.01E+13,2012-06-14,52:52.0,37.2487,42.4273,5,5.5,0,5.5,,0,0,Ke,YENIKOY-SILOPI (SIRNAK) [South East  2.4 km]
2357,2.01E+13,2012-06-14,50:02.0,37.2917,42.3862,4.9,4,0,4,,0,0,Ke,UCAGAC-SILOPI (SIRNAK) [South West  0.9 km]
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
2371,2.01E+13,2012-06-09,33:11.8,37.055,28.5438,5,4.2,0,4.2,,0,0,Ke,KARABOGURTLEN-ULA (MUGLA) [North East  3.9 km]
,,,,,,,,,,,,,,
2373,2.01E+13,2012-06-04,19:53.2,36.924,28.1915,7,4.5,0,4.5,,0,0,Ke,KARACA-MARMARIS (MUGLA) [South West  0.9 km]
2374,2.01E+13,2012-05-25,22:39.0,38.1292,38.6068,2.6,4.5,0,4.5,,0,0,Ke,TEKEDERESI-PUTURGE (MALATYA) [North West  1.0 km]
2375,2.01E+13,2012-05-24,09:07.8,35.8805,29.9552,5,4.1,0,4.1,,0,0,Ke,AKDENIZ
,,,,,,,,,,,,,,
2377,2.01E+13,2012-05-17,41:56.1,35.8612,27.0168,6.7,4.2,0,4.2,,0,0,Ke,AKDENIZ
2378,2.01E+13,2012-05-10,57:12.8,38.9537,43.7265,5,4.1,0,4.1,,0,0,Ke,YALINDUZ-MURADIYE (VAN) [North East  1.1 km]
,,,,,,,,,,,,,,
2380,2.01E+13,2012-05-08,31:20.4,37.0365,28.5,9.3,4.3,0,4.3,,0,0,Ke,KARABOGURTLEN-ULA (MUGLA) [South West  0.8 km]
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
2395,2.01E+13,2012-04-28,17:04.5,38.5007,40.725,5.8,4.7,0,4.7,,0,0,Ke,BAHARLAR-LICE (DiYARBAKIR) [South West  1.9 km]
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
2400,2.01E+13,2012-04-18,30:52.2,38.885,43.5993,5,4.5,0,4.5,,0,0,Ke,SAGLAMTAS- (VAN) [South 1.4 km]
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
2405,2.01E+13,2012-04-13,22:07.7,38.6678,43.1747,5,4.2,0,4.2,,0,0,Ke,MOLLAKASIM- (VAN) [South West  1.6 km]
2406,2.01E+13,2012-04-13,04:49.6,39.0395,44.1007,5,4.3,0,4.3,,0,0,Ke,YUKARIGULDEREN-CALDIRAN (VAN) [North West  0.9 km]
,,,,,,,,,,,,,,
2408,2.01E+13,2012-04-10,01:45.2,36.7742,28.166,53.5,4,0,4,,0,0,Ke,ORHANIYE-MARMARIS (MUGLA) [North East  2.4 km]
2409,2.01E+13,2012-04-04,18:37.0,39.3045,41.0388,5,4.2,0,4.2,,0,0,Ke,KARLIOVA (BiNGOL) [North East  2.2 km]
2410,2.01E+13,2012-04-04,05:16.3,36.9585,37.0245,8,4.3,0,4.3,,0,0,Ke,KOZLUBAG-MUSABEYLI (KiLiS) [East 1.8 km]
2411,2.01E+13,2012-04-04,41:39.5,38.8772,43.6072,5,4.6,0,4.6,,0,0,Ke,SAGLAMTAS- (VAN) [South East  2.3 km]
2412,2.01E+13,2012-04-04,33:00.6,37.9025,29.4183,8.8,4.3,0,4.3,,0,0,Ke,BELEVI-CAL (DENiZLi) [South East  2.2 km]
2413,2.01E+13,2012-03-31,38:18.1,39.0632,43.795,5,4.1,0,4.1,,0,0,Ke,ASAGIARGIT-MURADIYE (VAN) [North 1.2 km]
2414,2.01E+13,2012-03-29,13:32.4,38.5842,30.0045,5.6,4.2,0,4.2,,0,0,Ke,HOCALAR (AFYONKARAHiSAR) [North East  3.1 km]
2415,2.01E+13,2012-03-26,35:32.7,39.1693,42.3268,5,5,0,5,,0,0,Ke,SULTANLI-BULANIK (MUS) [South 0.7 km]
2416,2.01E+13,2012-03-24,57:46.5,38.9062,43.5292,5,4.1,0,4.1,,0,0,Ke,COLPAN- (VAN) [West 1.5 km]
2417,2.01E+13,2012-03-23,43:38.0,38.9173,43.6662,5,4.2,0,4.2,,0,0,Ke,OVAPINAR-MURADIYE (VAN) [North East  0.9 km]
,,,,,,,,,,,,,,
2419,2.01E+13,2012-03-22,38:12.1,35.5345,26.051,15.6,4.2,0,4.2,,0,0,Ke,AKDENiZ
2420,2.01E+13,2012-03-13,44:49.0,35.3338,31.4067,10.8,4.5,0,4.5,,0,0,Ke,AKDENiZ
2421,2.01E+13,2012-03-13,24:11.9,38.4223,43.6848,3.7,4,0,4,,0,0,Ke,ONGUN-GURPINAR (VAN) [East 1.6 km]
2422,2.01E+13,2012-03-11,28:18.1,38.557,44.0315,5,4.2,0,4.2,,0,0,Ke,YUNKUSAK-OZALP (VAN) [South West  1.9 km]
,,,,,,,,,,,,,,
2424,2.01E+13,2012-03-03,02:09.9,38.7772,43.5385,5,4.1,0,4.1,,0,0,Ke,DEGIRMENOZU- (VAN) [North 1.5 km]
2425,2.01E+13,2012-03-03,39:55.8,38.6038,43.1995,2.4,4.1,0,4.1,,0,0,Ke,CITOREN- (VAN) [North West  1.8 km]
2426,2.01E+13,2012-02-24,07:10.5,38.8222,43.5847,6.8,4.7,0,4.7,,0,0,Ke,AKCIFT- (VAN) [South East  1.2 km]
,,,,,,,,,,,,,,
2428,2.01E+13,2012-02-20,34:27.1,38.1355,27.485,9.1,4.4,0,4.4,,0,0,Ke,YENICIFTLIK-TIRE (IZMIR) [North West  2.1 km]
,,,,,,,,,,,,,,
2430,2.01E+13,2012-02-17,32:58.0,38.707,43.1963,5.2,4.5,0,4.5,,0,0,Ke,AGARTI- (VAN) [North West  1.4 km]
2431,2.01E+13,2012-02-16,01:03.7,38.6392,37.4392,5,4.8,0,4.8,,0,0,Ke,CUKURKAYA-DARENDE (MALATYA) [West 2.7 km]
2432,2.01E+13,2012-02-15,34:08.1,36.2198,28.7157,63.6,4.5,0,4.5,,0,0,Ke,AKDENiZ
,,,,,,,,,,,,,,
2434,2.01E+13,2012-02-12,49:08.4,37.4807,38.6755,6.3,4.1,0,4.1,,0,0,Ke,BAHCELI- (SANLIURFA) [North West  0.6 km]
2435,2.01E+13,2012-02-08,57:26.1,39.2327,27.8447,8.9,4.2,0,4.2,,0,0,Ke,KUYUCAK-KIRKAGAC (MANiSA) [South East  1.8 km]
2436,2.01E+13,2012-02-08,28:58.0,38.6293,44.1555,5,4.1,0,4.1,,0,0,Ke,SARAY (VAN) [South West  2.7 km]
2437,2.01E+13,2012-01-29,59:17.2,38.9703,43.6283,5,4,0,4,,0,0,Ke,KECIKIRAN-MURADIYE (VAN) [South East  0.7 km]
2438,2.01E+13,2012-01-29,14:57.5,38.8287,43.5712,5,4.5,0,4.5,,0,0,Ke,AKCIFT- (VAN) [South West  0.8 km]
2439,2.01E+13,2012-01-28,14:13.6,38.93,43.6073,5,4,0,4,,0,0,Ke,CAKIRBEY- (VAN) [North East   3.37 km]
,,,,,,,,,,,,,,
2441,2.01E+13,2012-01-23,23:48.5,36.1432,28.4798,19.6,4,0,4,,0,0,Ke,AKDENIZ
2442,2.01E+13,2012-01-22,25:24.8,38.705,44.0587,5,4,0,4,,0,0,Ke,MEHMETALAN-OZALP (VAN) [North East   1.39 km]
2443,2.01E+13,2012-01-21,45:00.1,39.9485,41.743,5,4.1,0,4.1,,0,0,Ke,ALTINBASAK-PASINLER (ERZURUM) [North East   1.41 km]
2444,2.01E+13,2012-01-20,57:38.3,38.7185,43.5102,6.3,4.7,0,4.7,,0,0,Ke,KOCKOY- (VAN) [North East   1.28 km]
2445,2.01E+13,2012-01-20,36:20.9,36.1603,28.44,8.1,4.1,0,4.1,,0,0,Ke,AKDENiZ
,,,,,,,,,,,,,,
2447,2.01E+13,2012-01-14,52:32.7,40.078,38.3372,5.4,4,0,4,,0,0,Ke,AKINCILAR (SiVAS) [West  .79 km]
2448,2.01E+13,2012-01-12,26:29.6,36.0552,31.1023,16.1,4.4,0,4.4,,0,0,Ke,AKDENIZ
2449,2.01E+13,2012-01-07,31:29.3,35.8522,27.1527,28.6,4,0,4,,0,0,Ke,AKDENiZ
2450,2.01E+13,2012-01-06,35:12.5,36.1787,29.0177,53.7,4.2,0,4.2,,0,0,Ke,AKDENiZ
2451,2.01E+13,2012-01-06,06:51.4,38.0088,42.6272,5,4.2,0,4.2,,0,0,Ke,DOKUKTAS-HIZAN (BiTLiS) [North West   1.41 km]
2452,2.01E+13,2012-01-06,16:49.0,38.752,43.5748,6.2,4.4,0,4.4,,0,0,Ke,ASAGIGOLALAN- (VAN) [North East   .53 km]
2453,2.01E+13,2011-12-31,13:14.9,38.037,44.5798,14,4.3,0,4.1,,0,4.3,Ke,KIZILCA-BASKALE (VAN) [South East  26.0 km]
2454,2.01E+13,2011-12-27,18:52.6,38.8893,43.803,5,4.7,0,4.4,,0,4.7,Ke,BEYDAGI-MURADIYE (VAN) [South East  3.7 km]
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
2457,2.01E+13,2011-12-21,07:02.8,38.73,43.2262,4.9,4.4,0,4.4,,0,4.2,Ke,OZYURT- (VAN) [South East  2.0 km]
2458,2.01E+13,2011-12-21,43:48.6,36.0027,26.011,108.5,4.2,0,3.9,,0,4.2,Ke,AKDENIZ
2459,2.01E+13,2011-12-15,37:59.4,36.9805,30.3208,79.8,4,0,4,,0,0,Ke,YAZIR-KORKUTELI (ANTALYA) [South East  4.9 km]
2460,2.01E+13,2011-12-12,56:55.1,38.6912,43.3787,3,4.1,0,4.1,,0,4.1,Ke,OTLUCA- (VAN) [East 1.4 km]
2461,2.01E+13,2011-12-12,28:28.1,38.6038,43.1847,5,4.1,0,4.1,,0,4,Ke,CITOREN- (VAN) [North West  3.0 km]
2462,2.01E+13,2011-12-10,15:01.8,38.8377,30.2133,5,4.1,0,4.1,,0,4.1,Ke,BASKIMSE-SINANPASA (AFYONKARAHISAR) [South East  3.0 km]
2463,2.01E+13,2011-12-10,07:51.8,38.9228,43.559,5,4.4,0,4.4,,0,4.1,Ke,COLPAN- (VAN) [North East  2.0 km]
2464,2.01E+13,2011-12-08,52:27.8,38.7255,43.6635,5,4.1,0,3.9,,0,4.1,Ke,KARAGUNDUZ- (VAN) [North East  3.7 km]
2465,2.01E+13,2011-12-06,46:27.3,37.199,43.7393,13,4.5,0,4.4,,0,4.5,Ke,CUKURCA (HAKKARI) [South East  12.4 km]
2466,2.01E+13,2011-12-06,55:59.5,38.8527,43.6217,2.5,4.6,0,4.5,,0,4.6,Ke,KELLE- (VAN) [South West  2.8 km]
2467,2.01E+13,2011-12-05,30:25.0,38.8675,26.353,8.5,4.1,0,4.1,,0,0,Ke,EGE DENIZI
2468,2.01E+13,2011-12-05,17:27.3,38.8522,26.344,10.3,5,0,5,,0,4.9,Ke,EGE DENIZI
2469,2.01E+13,2011-12-04,15:02.3,38.4617,43.2925,4.1,4.9,0,4.9,,0,4.7,Ke,BAKACIK-EDREMIT (VAN) [North West  5.2 km]
2470,2.01E+13,2011-12-03,30:54.6,38.8667,43.7753,5,4.7,0,4.3,,0,4.7,Ke,BESPARMAK-MURADIYE (VAN) [East 2.3 km]
2471,2.01E+13,2011-11-30,47:21.5,38.4778,43.4372,4.1,5,0,5,,0,4.9,Ke,KEVENLI- (VAN) [North West  1.1 km]
2472,2.01E+13,2011-11-29,07:18.7,35.9278,28.4807,21.6,4.5,0,0,,0,4.5,Ke,AKDENIZ
2473,2.01E+13,2011-11-26,22:33.1,38.4757,43.3505,5.5,4.2,0,4.1,,0,4.2,Ke,KAVURMA- (VAN) [North West  1.8 km]
,,,,,,,,,,,,,,
2475,2.01E+13,2011-11-22,48:14.0,38.9032,43.5777,5,4.3,0,4.3,,0,4.3,Ke,CAKIRBEY- (VAN) [South West  0.8 km]
2476,2.01E+13,2011-11-22,50:37.4,39.0478,35.935,5,4.3,0,4.3,,0,4.1,Ke,SARIOGLAN (KAYSERI) [South West  4.3 km]
2477,2.01E+13,2011-11-22,30:35.2,38.6145,43.2252,5,4.6,0,4.6,,0,4.6,Ke,TOPAKTAS- (VAN) [North West  1.1 km]
2478,2.01E+13,2011-11-21,00:34.9,38.693,43.175,5,4.5,0,4.5,,0,4.4,Ke,MOLLAKASIM- (VAN) [North West  2.2 km]
2479,2.01E+13,2011-11-21,55:56.7,38.688,43.1933,4.9,4.5,0,4.5,,0,4.3,Ke,MOLLAKASIM- (VAN) [North East  1.3 km]
2480,2.01E+13,2011-11-20,20:31.6,38.86,43.679,2,4.3,0,4.1,,0,4.3,Ke,KELLE- (VAN) [South East  2.8 km]
2481,2.01E+13,2011-11-18,39:38.7,38.8235,43.8323,5,5,0,4.9,,0,5,Ke,YARIMKAYA-OZALP (VAN) [South West  1.2 km]
2482,2.01E+13,2011-11-17,38:31.9,38.8957,43.582,5.9,4.5,0,4.5,,0,4.5,Ke,CAKIRBEY- (VAN) [South West  1.0 km]
2483,2.01E+13,2011-11-17,37:18.6,39.134,41.5555,4.8,4.8,0,4.6,,0,4.8,Ke,BOYLU-VARTO (MUS) [South 1.1 km]
2484,2.01E+13,2011-11-14,08:16.1,38.6998,43.1615,8,5.3,0,5,,0,5.3,Ke,MOLLAKASIM- (VAN) [North West  3.5 km]
2485,2.01E+13,2011-11-14,54:00.1,38.8002,43.5972,6,4.2,0,4,,0,4.2,Ke,AKCIFT- (VAN) [South East  3.9 km]
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
2488,2.01E+13,2011-11-13,57:29.5,38.889,43.5783,6,4.1,0,4.1,,0,0,Ke,CAKIRBEY- (VAN) [South West  1.9 km]
2489,2.01E+13,2011-11-13,29:53.1,38.8853,43.6012,24,4.1,0,4.1,,0,0,Ke,SAGLAMTAS- (VAN) [South 1.3 km]
2490,2.01E+13,2011-11-12,11:45.6,38.6567,43.1803,6,4,0,4,,0,0,Ke,MOLLAKASIM- (VAN) [South West  2.4 km]
2491,2.01E+13,2011-11-12,25:46.9,38.8242,43.6018,6,4,0,4,,0,0,Ke,AKCIFT- (VAN) [South East  2.1 km]
2492,2.01E+13,2011-11-12,20:01.7,38.6272,43.2093,6,4.6,0,4.3,,0,4.6,Ke,ARISU- (VAN) [West 1.7 km]
2493,2.01E+13,2011-11-12,50:16.4,38.9992,43.5088,6,4.3,0,4.3,,0,4,Ke,ASAGIKOZLUCA-ERCIS (VAN) [North West  2.5 km]
2494,2.01E+13,2011-11-11,45:08.9,38.6737,43.4815,6,4.2,0,4.2,,0,4.2,Ke,DILIMLI- (VAN) [East 1.7 km]
2495,2.01E+13,2011-11-10,43:20.5,38.4855,43.3297,6,4,0,4,,0,0,Ke,KAVURMA- (VAN) [North West  3.8 km]
2496,2.01E+13,2011-11-09,38:17.1,38.4608,43.2347,6,4.5,0,4.4,,0,4.5,Ke,EDREMIT (VAN) [North 4.3 km]
,,,,,,,,,,,,,,
2498,2.01E+13,2011-11-09,30:11.3,38.4197,43.284,4,4.8,0,4.4,,0,4.8,Ke,EDREMIT (VAN) [East 3.7 km]
2499,2.01E+13,2011-11-09,23:34.7,38.4217,43.2112,6,5.6,0,5.6,5.6,0,0,Ke,EDREMIT (VAN) [West 2.6 km]
,,,,,,,,,,,,,,
2501,2.01E+13,2011-11-08,34:25.4,38.7995,43.4675,6,4.4,0,4.3,,0,4.4,Ke,DEREBEY- (VAN) [North West  2.5 km]
2502,2.01E+13,2011-11-08,24:51.9,38.6732,43.1995,6,4.2,0,4,,0,4.2,Ke,MOLLAKASIM- (VAN) [South East  1.0 km]
2503,2.01E+13,2011-11-08,35:34.9,38.6612,43.6452,6,4.5,0,4.3,,0,4.5,Ke,ERCEK- (VAN) [North West  1.0 km]
2504,2.01E+13,2011-11-07,14:12.3,38.9472,43.568,6,4.6,0,4.6,,0,4.5,Ke,UNSELI-MURADIYE (VAN) [South West  4.1 km]
2505,2.01E+13,2011-11-07,11:15.2,38.6887,43.6397,6,4.3,0,4.3,,0,4.2,Ke,KARAGUNDUZ- (VAN) [South West  0.9 km]
2506,2.01E+13,2011-11-07,53:50.5,38.683,43.6467,6,4.8,0,4.7,,0,4.8,Ke,KARAGUNDUZ- (VAN) [South 1.3 km]
2507,2.01E+13,2011-11-07,22:27.2,38.6638,43.239,4,4,0,4,,0,0,Ke,ALAKOY- (VAN) [South West  1.4 km]
2508,2.01E+13,2011-11-06,55:59.3,38.6078,43.1513,6,4,0,4,,0,0,Ke,CITOREN- (VAN) [West 6.0 km]
2509,2.01E+13,2011-11-06,34:21.9,38.8132,43.4777,6,4.3,0,4.3,,0,4.3,Ke,DEREBEY- (VAN) [North West  2.7 km]
2510,2.01E+13,2011-11-06,43:12.0,38.924,43.5648,6,4.8,0,4.8,,0,4.7,Ke,COLPAN- (VAN) [North East  2.4 km]
2511,2.01E+13,2011-11-06,24:44.3,38.7163,43.2142,6,4.1,0,4.1,,0,4,Ke,AGARTI- (VAN) [North 1.5 km]
2512,2.01E+13,2011-11-05,12:27.2,38.7465,43.3042,5,4.2,0,3.9,,0,4.2,Ke,GUVENCLI- (VAN) [North West  1.4 km]
2513,2.01E+13,2011-11-05,19:15.6,38.8062,43.503,6,4.5,0,4.4,,0,4.5,Ke,DEREBEY- (VAN) [North East  1.7 km]
2514,2.01E+13,2011-11-05,11:27.7,35.554,26.8057,14.5,4.4,0,0,,0,4.4,Ke,AKDENIZ
2515,2.01E+13,2011-11-05,23:46.6,38.7247,43.2392,6,4.3,0,4.3,,0,4.3,Ke,OZYURT- (VAN) [South East  3.2 km]
2516,2.01E+13,2011-11-05,01:37.2,38.8733,43.595,6,4.3,0,4.3,,0,4.3,Ke,SAGLAMTAS- (VAN) [South West  2.7 km]
2517,2.01E+13,2011-11-04,56:28.2,38.7515,43.5108,6,4.1,0,4.1,,0,0,Ke,MEYDANCIK- (VAN) [South East  2.0 km]
2518,2.01E+13,2011-11-04,55:36.7,38.8227,43.4625,6,4.1,0,4.1,,0,0,Ke,GEDIKBULAK- (VAN) [South East  2.4 km]
2519,2.01E+13,2011-11-03,39:55.6,38.8565,43.5867,6,4.3,0,4.3,,0,0,Ke,AKCIFT- (VAN) [North East  2.8 km]
2520,2.01E+13,2011-11-02,44:13.5,38.9712,43.6383,6,4.3,0,4.1,,0,4.3,Ke,ALKASNAK-MURADIYE (VAN) [South West  1.1 km]
2521,2.01E+13,2011-11-02,48:21.8,38.7792,43.3395,4,4.3,0,4.3,,0,4.2,Ke,SAHGELDI- (VAN) [North West  1.1 km]
2522,2.01E+13,2011-11-02,24:02.6,38.8433,43.5652,6,4.6,0,4.5,,0,4.6,Ke,AKCIFT- (VAN) [North West  1.8 km]
2523,2.01E+13,2011-11-02,43:04.1,37.1272,43.5882,6,4.8,0,4.8,,0,4.6,Ke,CUKURCA (HAKKARI) [South 13.5 km]
2524,2.01E+13,2011-11-02,38:02.1,38.8705,43.5433,6,4.2,0,4.2,,0,4.2,Ke,ERMISLER- (VAN) [North East  3.1 km]
2525,2.01E+13,2011-11-02,34:20.7,38.873,43.5658,6,4.6,0,4.6,,0,4.5,Ke,CAKIRBEY- (VAN) [South West  3.9 km]
